-1	3	66	4	731	100942
-1	4	66	4	731	100942
-1	1	65	4	731	100943
-1	2	65	4	731	100943
-1	1	66	4	731	100943
1	2	65	4	731	100943
1	2	66	4	731	100943
-1	3	25	4	726	100944
-1	2	26	4	726	100944
-1	3	26	4	726	100944
-1	4	25	4	727	100944
-1	4	25	4	727	100944
-1	4	26	4	727	100944
1	11	65	4	731	100946
1	12	65	4	731	100946
1	11	66	4	731	100946
1	12	66	4	731	100946
1	11	67	4	731	100946
1	12	67	4	731	100946
-1	1	25	4	726	100948
-1	2	25	4	726	100948
-1	1	26	4	726	100948
1	2	25	4	726	100948
1	2	26	4	726	100948
1	15	65	4	727	100949
1	15	66	4	727	100949
1	15	67	4	727	100949
1	15	65	4	731	100949
1	15	66	4	731	100949
1	15	67	4	731	100949
-1	11	35	4	728	100950
-1	12	35	4	728	100950
-1	11	36	4	728	100950
-1	12	36	4	728	100950
-1	11	37	4	728	100950
-1	12	37	4	728	100950
1	5	11	4	725	100951
1	6	11	4	725	100951
1	5	12	4	725	100951
1	6	12	4	725	100951
1	5	13	4	725	100951
1	6	13	4	725	100951
1	4	25	4	726	100952
1	1	25	4	727	100952
1	3	25	4	727	100952
1	4	25	4	727	100952
1	1	26	4	727	100952
1	3	26	4	727	100952
1	4	26	4	727	100952
-1	11	68	4	731	100953
-1	12	68	4	731	100953
-1	11	69	4	731	100953
-1	12	69	4	731	100953
-1	11	70	4	731	100953
-1	12	70	4	731	100953
1	7	11	4	725	100954
1	8	11	4	725	100954
1	7	12	4	725	100954
1	8	12	4	725	100954
1	7	13	4	725	100954
1	8	13	4	725	100954
-1	13	62	4	730	100956
-1	14	62	4	730	100956
-1	13	63	4	730	100956
-1	14	63	4	730	100956
-1	13	64	4	730	100956
-1	14	64	4	730	100956
-1	11	62	4	730	100958
-1	12	62	4	730	100958
-1	11	63	4	730	100958
-1	12	63	4	730	100958
-1	11	64	4	730	100958
-1	12	64	4	730	100958
-1	15	62	4	730	100959
-1	15	62	4	730	100959
-1	15	63	4	730	100959
-1	15	63	4	730	100959
-1	15	64	4	730	100959
-1	15	64	4	730	100959
1	13	35	4	728	100960
1	14	35	4	728	100960
1	13	36	4	728	100960
1	14	36	4	728	100960
1	13	37	4	728	100960
1	14	37	4	728	100960
-1	2	61	4	730	100961
-1	2	62	4	730	100961
1	1	61	4	730	100961
1	1	62	4	730	100961
1	2	62	4	730	100961
-1	5	41	4	729	100962
-1	6	41	4	729	100962
-1	5	42	4	729	100962
-1	6	42	4	729	100962
-1	5	43	4	729	100962
-1	6	43	4	729	100962
1	15	35	4	727	100963
1	15	36	4	727	100963
1	15	37	4	727	100963
1	15	35	4	728	100963
1	15	36	4	728	100963
1	15	37	4	728	100963
1	9	11	4	725	100965
1	10	11	4	725	100965
1	9	12	4	725	100965
1	10	12	4	725	100965
1	9	13	4	725	100965
1	10	13	4	725	100965
-1	15	68	4	731	100966
-1	15	68	4	731	100966
-1	15	69	4	731	100966
-1	15	69	4	731	100966
-1	15	70	4	731	100966
-1	15	70	4	731	100966
-1	13	65	4	731	100969
-1	14	65	4	731	100969
-1	13	66	4	731	100969
-1	14	66	4	731	100969
-1	13	67	4	731	100969
-1	14	67	4	731	100969
1	13	59	4	731	100972
1	14	59	4	731	100972
1	13	60	4	731	100972
1	14	60	4	731	100972
1	13	61	4	731	100972
1	14	61	4	731	100972
-1	9	41	4	729	100973
-1	10	41	4	729	100973
-1	9	42	4	729	100973
-1	10	42	4	729	100973
-1	9	43	4	729	100973
-1	10	43	4	729	100973
1	11	59	4	731	100975
1	12	59	4	731	100975
1	11	60	4	731	100975
1	12	60	4	731	100975
1	11	61	4	731	100975
1	12	61	4	731	100975
1	15	59	4	727	100976
1	15	60	4	727	100976
1	15	61	4	727	100976
1	15	59	4	731	100976
1	15	60	4	731	100976
1	15	61	4	731	100976
-1	15	35	4	728	100978
-1	15	35	4	728	100978
-1	15	36	4	728	100978
-1	15	36	4	728	100978
-1	15	37	4	728	100978
-1	15	37	4	728	100978
-1	15	65	4	731	100984
-1	15	65	4	731	100984
-1	15	66	4	731	100984
-1	15	66	4	731	100984
-1	15	67	4	731	100984
-1	15	67	4	731	100984
1	9	62	4	731	100985
1	10	62	4	731	100985
1	9	63	4	731	100985
1	10	63	4	731	100985
1	9	64	4	731	100985
1	10	64	4	731	100985
1	1	65	4	731	100986
1	3	65	4	731	100986
1	4	65	4	731	100986
1	4	65	4	731	100986
1	1	66	4	731	100986
1	3	66	4	731	100986
1	4	66	4	731	100986
-1	7	5	4	724	100987
-1	8	5	4	724	100987
-1	7	6	4	724	100987
-1	8	6	4	724	100987
-1	7	7	4	724	100987
-1	8	7	4	724	100987
-1	3	51	4	729	100989
-1	4	51	4	729	100989
-1	4	51	4	729	100989
-1	2	52	4	729	100989
-1	3	52	4	729	100989
-1	4	52	4	729	100989
1	7	62	4	731	100990
1	8	62	4	731	100990
1	7	63	4	731	100990
1	8	63	4	731	100990
1	7	64	4	731	100990
1	8	64	4	731	100990
-1	13	35	4	728	100992
-1	14	35	4	728	100992
-1	13	36	4	728	100992
-1	14	36	4	728	100992
-1	13	37	4	728	100992
-1	14	37	4	728	100992
-1	5	5	4	724	100993
-1	6	5	4	724	100993
-1	5	6	4	724	100993
-1	6	6	4	724	100993
-1	5	7	4	724	100993
-1	6	7	4	724	100993
-1	7	11	4	725	100994
-1	8	11	4	725	100994
-1	7	12	4	725	100994
-1	8	12	4	725	100994
-1	7	13	4	725	100994
-1	8	13	4	725	100994
1	11	68	4	731	100995
1	12	68	4	731	100995
1	11	69	4	731	100995
1	12	69	4	731	100995
1	11	70	4	731	100995
1	12	70	4	731	100995
1	11	14	4	725	100996
1	12	14	4	725	100996
1	11	15	4	725	100996
1	12	15	4	725	100996
1	11	16	4	725	100996
1	12	16	4	725	100996
1	13	68	4	731	100997
1	14	68	4	731	100997
1	13	69	4	731	100997
1	14	69	4	731	100997
1	13	70	4	731	100997
1	14	70	4	731	100997
1	2	29	4	727	100999
1	3	29	4	727	100999
1	4	29	4	727	100999
1	3	30	4	727	100999
1	4	30	4	727	100999
1	4	30	4	727	100999
-1	7	41	4	729	101000
-1	8	41	4	729	101000
-1	7	42	4	729	101000
-1	8	42	4	729	101000
-1	7	43	4	729	101000
-1	8	43	4	729	101000
1	13	14	4	725	101003
1	14	14	4	725	101003
1	13	15	4	725	101003
1	14	15	4	725	101003
1	13	16	4	725	101003
1	14	16	4	725	101003
-1	7	65	4	731	101004
-1	8	65	4	731	101004
-1	7	66	4	731	101004
-1	8	66	4	731	101004
-1	7	67	4	731	101004
-1	8	67	4	731	101004
1	15	14	4	725	101005
1	15	15	4	725	101005
1	15	16	4	725	101005
1	15	14	4	729	101005
1	15	15	4	729	101005
1	15	16	4	729	101005
1	15	68	4	727	101006
1	15	69	4	727	101006
1	15	70	4	727	101006
1	15	68	4	731	101006
1	15	69	4	731	101006
1	15	70	4	731	101006
-1	2	63	4	730	101010
-1	2	64	4	730	101010
1	1	63	4	730	101010
1	1	64	4	730	101010
1	2	64	4	730	101010
1	15	17	4	726	101011
1	15	18	4	726	101011
1	15	19	4	726	101011
1	15	17	4	729	101011
1	15	18	4	729	101011
1	15	19	4	729	101011
-1	3	69	4	731	101012
-1	4	69	4	731	101012
-1	4	69	4	731	101012
-1	2	70	4	731	101012
-1	3	70	4	731	101012
-1	4	70	4	731	101012
1	2	59	4	730	101013
1	3	59	4	730	101013
1	3	60	4	730	101013
1	4	59	4	731	101013
1	4	60	4	731	101013
1	4	60	4	731	101013
-1	9	53	4	730	101014
-1	10	53	4	730	101014
-1	9	54	4	730	101014
-1	10	54	4	730	101014
-1	9	55	4	730	101014
-1	10	55	4	730	101014
-1	11	65	4	731	101015
-1	12	65	4	731	101015
-1	11	66	4	731	101015
-1	12	66	4	731	101015
-1	11	67	4	731	101015
-1	12	67	4	731	101015
-1	7	44	4	729	101016
-1	8	44	4	729	101016
-1	7	45	4	729	101016
-1	8	45	4	729	101016
-1	7	46	4	729	101016
-1	8	46	4	729	101016
1	13	44	4	728	101017
1	14	44	4	728	101017
1	13	45	4	728	101017
1	14	45	4	728	101017
1	13	46	4	728	101017
1	14	46	4	728	101017
-1	7	56	4	730	101018
-1	8	56	4	730	101018
-1	7	57	4	730	101018
-1	8	57	4	730	101018
-1	7	58	4	730	101018
-1	8	58	4	730	101018
1	5	17	4	726	101019
1	6	17	4	726	101019
1	5	18	4	726	101019
1	6	18	4	726	101019
1	5	19	4	726	101019
1	6	19	4	726	101019
-1	11	29	4	727	101020
-1	12	29	4	727	101020
-1	11	30	4	727	101020
-1	12	30	4	727	101020
-1	11	31	4	727	101020
-1	12	31	4	727	101020
1	1	71	4	724	101023
1	3	71	4	724	101023
1	4	71	4	724	101023
1	4	71	4	724	101023
1	1	72	4	724	101023
1	3	72	4	724	101023
1	4	72	4	724	101023
-1	9	20	4	726	101025
-1	10	20	4	726	101025
-1	9	21	4	726	101025
-1	10	21	4	726	101025
-1	9	22	4	726	101025
-1	10	22	4	726	101025
1	2	53	4	730	101027
1	3	53	4	730	101027
1	4	53	4	730	101027
1	3	54	4	730	101027
1	4	54	4	730	101027
1	4	54	4	730	101027
-1	7	17	4	726	101028
-1	8	17	4	726	101028
-1	7	18	4	726	101028
-1	8	18	4	726	101028
-1	7	19	4	726	101028
-1	8	19	4	726	101028
-1	13	53	4	730	101029
-1	14	53	4	730	101029
-1	13	54	4	730	101029
-1	14	54	4	730	101029
-1	13	55	4	730	101029
-1	14	55	4	730	101029
-1	2	53	4	730	101031
-1	2	54	4	730	101031
1	1	53	4	730	101031
1	1	54	4	730	101031
1	2	54	4	730	101031
1	2	9	4	724	101032
1	3	9	4	724	101032
1	3	10	4	724	101032
1	4	9	4	725	101032
1	4	10	4	725	101032
1	4	10	4	725	101032
1	13	5	4	725	101033
1	14	5	4	725	101033
1	13	6	4	725	101033
1	14	6	4	725	101033
1	13	7	4	725	101033
1	14	7	4	725	101033
-1	4	10	4	724	101034
-1	1	9	4	725	101034
-1	3	9	4	725	101034
-1	4	9	4	725	101034
-1	1	10	4	725	101034
-1	3	10	4	725	101034
-1	4	10	4	725	101034
-1	2	29	4	727	101035
-1	2	30	4	727	101035
1	1	29	4	727	101035
1	1	30	4	727	101035
1	2	30	4	727	101035
-1	5	53	4	730	101037
-1	6	53	4	730	101037
-1	5	54	4	730	101037
-1	6	54	4	730	101037
-1	5	55	4	730	101037
-1	6	55	4	730	101037
1	11	17	4	726	101038
1	12	17	4	726	101038
1	11	18	4	726	101038
1	12	18	4	726	101038
1	11	19	4	726	101038
1	12	19	4	726	101038
1	13	17	4	726	101039
1	14	17	4	726	101039
1	13	18	4	726	101039
1	14	18	4	726	101039
1	13	19	4	726	101039
1	14	19	4	726	101039
1	9	17	4	726	101040
1	10	17	4	726	101040
1	9	18	4	726	101040
1	10	18	4	726	101040
1	9	19	4	726	101040
1	10	19	4	726	101040
-1	1	23	4	726	101041
-1	2	23	4	726	101041
-1	1	24	4	726	101041
1	2	23	4	726	101041
1	2	24	4	726	101041
-1	1	29	4	727	101042
-1	3	29	4	727	101042
-1	4	29	4	727	101042
-1	1	30	4	727	101042
-1	3	30	4	727	101042
-1	4	30	4	727	101042
-1	4	30	4	727	101042
-1	2	9	4	724	101043
-1	2	10	4	724	101043
1	1	9	4	724	101043
1	1	10	4	724	101043
1	2	10	4	724	101043
1	15	5	4	725	101044
1	15	6	4	725	101044
1	15	7	4	725	101044
1	15	5	4	729	101044
1	15	6	4	729	101044
1	15	7	4	729	101044
1	11	5	4	725	101045
1	12	5	4	725	101045
1	11	6	4	725	101045
1	12	6	4	725	101045
1	11	7	4	725	101045
1	12	7	4	725	101045
1	13	47	4	729	101046
1	14	47	4	729	101046
1	13	48	4	729	101046
1	14	48	4	729	101046
1	13	49	4	729	101046
1	14	49	4	729	101046
1	1	49	4	729	101047
1	3	49	4	729	101047
1	4	49	4	729	101047
1	4	49	4	729	101047
1	1	50	4	729	101047
1	3	50	4	729	101047
1	4	50	4	729	101047
-1	4	64	4	730	101049
-1	1	63	4	731	101049
-1	3	63	4	731	101049
-1	4	63	4	731	101049
-1	1	64	4	731	101049
-1	3	64	4	731	101049
-1	4	64	4	731	101049
1	7	17	4	726	101050
1	8	17	4	726	101050
1	7	18	4	726	101050
1	8	18	4	726	101050
1	7	19	4	726	101050
1	8	19	4	726	101050
-1	9	47	4	729	101051
-1	10	47	4	729	101051
-1	9	48	4	729	101051
-1	10	48	4	729	101051
-1	9	49	4	729	101051
-1	10	49	4	729	101051
1	15	8	4	725	101052
1	15	9	4	725	101052
1	15	10	4	725	101052
1	15	8	4	729	101052
1	15	9	4	729	101052
1	15	10	4	729	101052
-1	1	53	4	730	101053
-1	3	53	4	730	101053
-1	4	53	4	730	101053
-1	1	54	4	730	101053
-1	3	54	4	730	101053
-1	4	54	4	730	101053
-1	4	54	4	730	101053
1	1	3	4	724	101054
1	3	3	4	724	101054
1	4	3	4	724	101054
1	4	3	4	724	101054
1	1	4	4	724	101054
1	3	4	4	724	101054
1	4	4	4	724	101054
1	9	23	4	726	101055
1	10	23	4	726	101055
1	9	24	4	726	101055
1	10	24	4	726	101055
1	9	25	4	726	101055
1	10	25	4	726	101055
-1	1	13	4	725	101056
-1	3	13	4	725	101056
-1	4	13	4	725	101056
-1	1	14	4	725	101056
-1	3	14	4	725	101056
-1	4	14	4	725	101056
-1	4	14	4	725	101056
1	7	38	4	728	101058
1	8	38	4	728	101058
1	7	39	4	728	101058
1	8	39	4	728	101058
1	7	40	4	728	101058
1	8	40	4	728	101058
-1	7	47	4	729	101059
-1	8	47	4	729	101059
-1	7	48	4	729	101059
-1	8	48	4	729	101059
-1	7	49	4	729	101059
-1	8	49	4	729	101059
1	5	26	4	726	101060
1	6	26	4	726	101060
1	5	27	4	726	101060
1	6	27	4	726	101060
1	5	29	4	726	101060
1	6	29	4	726	101060
-1	3	3	4	724	101061
-1	4	3	4	724	101061
-1	4	3	4	724	101061
-1	2	4	4	724	101061
-1	3	4	4	724	101061
-1	4	4	4	724	101061
-1	5	47	4	729	101063
-1	6	47	4	729	101063
-1	5	48	4	729	101063
-1	6	48	4	729	101063
-1	5	49	4	729	101063
-1	6	49	4	729	101063
-1	1	3	4	724	101065
-1	2	3	4	724	101065
-1	1	4	4	724	101065
1	2	3	4	724	101065
1	2	4	4	724	101065
1	7	23	4	726	101066
1	8	23	4	726	101066
1	7	24	4	726	101066
1	8	24	4	726	101066
1	7	25	4	726	101066
1	8	25	4	726	101066
1	5	23	4	726	101067
1	6	23	4	726	101067
1	5	24	4	726	101067
1	6	24	4	726	101067
1	5	25	4	726	101067
1	6	25	4	726	101067
-1	13	17	4	726	101069
-1	14	17	4	726	101069
-1	13	18	4	726	101069
-1	14	18	4	726	101069
-1	13	19	4	726	101069
-1	14	19	4	726	101069
1	1	51	4	729	101070
1	3	51	4	729	101070
1	4	51	4	729	101070
1	4	51	4	729	101070
1	1	52	4	729	101070
1	3	52	4	729	101070
1	4	52	4	729	101070
1	15	38	4	727	101072
1	15	39	4	727	101072
1	15	40	4	727	101072
1	15	38	4	728	101072
1	15	39	4	728	101072
1	15	40	4	728	101072
-1	3	41	4	728	101074
-1	2	42	4	728	101074
-1	3	42	4	728	101074
-1	4	41	4	729	101074
-1	4	41	4	729	101074
-1	4	42	4	729	101074
1	11	38	4	728	101076
1	12	38	4	728	101076
1	11	39	4	728	101076
1	12	39	4	728	101076
1	11	40	4	728	101076
1	12	40	4	728	101076
-1	1	51	4	729	101077
-1	2	51	4	729	101077
-1	1	52	4	729	101077
1	2	51	4	729	101077
1	2	52	4	729	101077
1	13	38	4	728	101078
1	14	38	4	728	101078
1	13	39	4	728	101078
1	14	39	4	728	101078
1	13	40	4	728	101078
1	14	40	4	728	101078
-1	15	53	4	730	101079
-1	15	53	4	730	101079
-1	15	54	4	730	101079
-1	15	54	4	730	101079
-1	15	55	4	730	101079
-1	15	55	4	730	101079
1	9	47	4	729	101080
1	10	47	4	729	101080
1	9	48	4	729	101080
1	10	48	4	729	101080
1	9	49	4	729	101080
1	10	49	4	729	101080
1	7	47	4	729	101081
1	8	47	4	729	101081
1	7	48	4	729	101081
1	8	48	4	729	101081
1	7	49	4	729	101081
1	8	49	4	729	101081
1	5	38	4	728	101083
1	6	38	4	728	101083
1	5	39	4	728	101083
1	6	39	4	728	101083
1	5	40	4	728	101083
1	6	40	4	728	101083
-1	5	17	4	726	101084
-1	6	17	4	726	101084
-1	5	18	4	726	101084
-1	6	18	4	726	101084
-1	5	19	4	726	101084
-1	6	19	4	726	101084
-1	9	17	4	726	101085
-1	10	17	4	726	101085
-1	9	18	4	726	101085
-1	10	18	4	726	101085
-1	9	19	4	726	101085
-1	10	19	4	726	101085
1	5	47	4	729	101087
1	6	47	4	729	101087
1	5	48	4	729	101087
1	6	48	4	729	101087
1	5	49	4	729	101087
1	6	49	4	729	101087
1	13	32	4	727	101088
1	14	32	4	727	101088
1	13	33	4	727	101088
1	14	33	4	727	101088
1	13	34	4	727	101088
1	14	34	4	727	101088
1	7	8	4	725	101089
1	8	8	4	725	101089
1	7	9	4	725	101089
1	8	9	4	725	101089
1	7	10	4	725	101089
1	8	10	4	725	101089
1	11	32	4	727	101091
1	12	32	4	727	101091
1	11	33	4	727	101091
1	12	33	4	727	101091
1	11	34	4	727	101091
1	12	34	4	727	101091
1	5	1	4	724	101092
1	6	1	4	724	101092
1	5	71	4	724	101092
1	6	71	4	724	101092
1	5	72	4	724	101092
1	6	72	4	724	101092
1	9	8	4	725	101094
1	10	8	4	725	101094
1	9	9	4	725	101094
1	10	9	4	725	101094
1	9	10	4	725	101094
1	10	10	4	725	101094
1	5	8	4	725	101095
1	6	8	4	725	101095
1	5	9	4	725	101095
1	6	9	4	725	101095
1	5	10	4	725	101095
1	6	10	4	725	101095
1	15	41	4	727	101096
1	15	42	4	727	101096
1	15	43	4	727	101096
1	15	41	4	728	101096
1	15	42	4	728	101096
1	15	43	4	728	101096
1	13	41	4	728	101097
1	14	41	4	728	101097
1	13	42	4	728	101097
1	14	42	4	728	101097
1	13	43	4	728	101097
1	14	43	4	728	101097
1	11	41	4	728	101101
1	12	41	4	728	101101
1	11	42	4	728	101101
1	12	42	4	728	101101
1	11	43	4	728	101101
1	12	43	4	728	101101
1	4	23	4	726	101102
1	1	23	4	727	101102
1	3	23	4	727	101102
1	4	23	4	727	101102
1	1	24	4	727	101102
1	3	24	4	727	101102
1	4	24	4	727	101102
-1	15	17	4	726	101104
-1	15	17	4	726	101104
-1	15	18	4	726	101104
-1	15	18	4	726	101104
-1	15	19	4	726	101104
-1	15	19	4	726	101104
-1	15	14	4	725	101105
-1	15	14	4	725	101105
-1	15	15	4	725	101105
-1	15	15	4	725	101105
-1	15	16	4	725	101105
-1	15	16	4	725	101105
-1	13	14	4	725	101108
-1	14	14	4	725	101108
-1	13	15	4	725	101108
-1	14	15	4	725	101108
-1	13	16	4	725	101108
-1	14	16	4	725	101108
-1	11	14	4	725	101110
-1	12	14	4	725	101110
-1	11	15	4	725	101110
-1	12	15	4	725	101110
-1	11	16	4	725	101110
-1	12	16	4	725	101110
-1	11	23	4	727	101115
-1	12	23	4	727	101115
-1	11	24	4	727	101115
-1	12	24	4	727	101115
-1	11	25	4	727	101115
-1	12	25	4	727	101115
1	9	28	4	727	101116
1	10	28	4	727	101116
1	9	30	4	727	101116
1	10	30	4	727	101116
1	9	31	4	727	101116
1	10	31	4	727	101116
1	5	62	4	731	101117
1	6	62	4	731	101117
1	5	63	4	731	101117
1	6	63	4	731	101117
1	5	64	4	731	101117
1	6	64	4	731	101117
-1	4	60	4	730	101120
-1	1	59	4	731	101120
-1	3	59	4	731	101120
-1	4	59	4	731	101120
-1	1	60	4	731	101120
-1	3	60	4	731	101120
-1	4	60	4	731	101120
1	9	5	4	725	101121
