-1,9,70,4 731
1,8,13,4 725
1,14,45,4 728
-1,4,7,4 725
1,13,53,4 730
-1,15,44,4 729,729
1,10,29,4 726
1,6,66,4 731
-1,12,39,4 728
1,4,14,4 725,725
-1,12,8,4 724
1,13,5,4 725
-1,1,6,4 725
-1,11,67,4 731
1,10,35,4 728
-1,13,9,4 724
1,11,33,4 727
1,13,9,4 725
1,10,39,4 728
1,5,32,4 727
-1,2,4,4 724
-1,5,2,4 724
1,3,56,4 730
1,8,3,4 724
-1,12,31,4 727
1,14,41,4 728
-1,4,3,4 724,724
1,6,62,4 731
-1,6,54,4 730
1,4,29,4 727
-1,5,6,4 724
1,8,66,4 731
-1,5,63,4 730
1,3,40,4 728
-1,10,8,4 724
1,4,70,4 731
1,4,25,4 727,726
1,2,29,4 727
-1,7,39,4 728
1,10,26,4 726
1,14,4,4 724
-1,5,65,4 731
1,9,31,4 727
1,10,25,4 726
-1,6,46,4 729
-1,15,20,4 726,726
1,12,47,4 729
1,4,39,4 728
1,4,21,4 726,726
1,4,12,4 725,725
-1,10,17,4 726
-1,12,35,4 728
-1,7,25,4 727
1,2,11,4 725
1,11,10,4 725
-1,7,29,4 727
-1,10,71,4 724
-1,12,53,4 730
1,1,7,4 724
1,14,17,4 726
1,10,11,4 725
1,2,2,4 724
1,9,21,4 726
1,5,67,4 731
1,9,47,4 729
1,4,64,4 731,731
-1,10,63,4 730
1,4,31,4 727
1,2,25,4 726
1,14,69,4 731
1,3,70,4 731
-1,7,47,4 729
-1,9,68,4 731
-1,6,34,4 727
-1,2,44,4 728
-1,5,69,4 731
1,10,33,4 727
1,5,24,4 726
1,9,43,4 728
-1,6,66,4 731
1,9,15,4 725
1,9,62,4 731
-1,2,48,4 729
1,13,70,4 731
1,7,51,4 729
1,5,28,4 727
-1,15,38,4 728,728
1,4,23,4 727,726
1,3,62,4 730
-1,7,35,4 728
1,1,17,4 726
1,14,18,4 726
1,12,28,4 726
1,9,19,4 726
1,9,66,4 731
1,9,37,4 728
-1,2,66,4 731
1,2,33,4 727
1,1,3,4 724
1,2,39,4 728
-1,6,20,4 726
1,5,16,4 725
1,7,41,4 728
1,3,14,4 725
1,13,63,4 731
1,2,17,4 726
-1,1,12,4 725
-1,15,52,4 729,729
-1,6,58,4 730
1,2,8,4 724
1,5,12,4 725
-1,3,57,4 730
1,9,72,4 724
1,5,34,4 727
-1,6,16,4 725
1,4,68,4 731
1,2,13,4 725
-1,7,23,4 727
-1,10,45,4 729
-1,1,16,4 725
-1,7,11,4 725
1,2,63,4 730
-1,9,52,4 729
-1,10,49,4 729
1,9,23,4 726
1,9,64,4 731
-1,15,50,4 729,729
-1,14,25,4 727
1,15,50,4 729,727
-1,7,15,4 725
1,15,72,4 724,729
-1,10,55,4 730
1,9,68,4 731
-1,2,42,4 728
1,5,2,4 724
-1,10,59,4 730
1,7,69,4 731
-1,15,42,4 729,728
-1,5,12,4 725
-1,1,46,4 728
-1,8,56,4 730
1,10,16,4 725
1,15,40,4 728,727
-1,9,64,4 730
1,1,36,4 728
1,5,64,4 731
-1,1,30,4 727
-1,15,54,4 730,730
-1,14,21,4 726
-1,8,38,4 728
-1,5,20,4 726
-1,9,22,4 726
1,15,61,4 731,727
-1,14,68,4 731
1,5,27,4 726
-1,8,34,4 727
1,12,24,4 726
1,8,47,4 729
-1,11,48,4 729
-1,5,16,4 725
-1,1,42,4 728
-1,1,38,4 728
1,15,56,4 730,727
-1,9,18,4 726
-1,9,60,4 730
1,8,62,4 731
-1,13,3,4 724
-1,12,68,4 731
-1,8,26,4 727
1,11,32,4 727
1,9,7,4 725
-1,14,13,4 725
-1,10,64,4 730
-1,11,58,4 730
-1,1,3,4 724
1,5,9,4 725
-1,11,62,4 730
-1,9,26,4 727
-1,1,24,4 726
-1,1,28,4 726
-1,14,4,4 724
-1,14,17,4 726
1,8,57,4 730
-1,3,35,4 728
-1,15,34,4 727,727
-1,14,8,4 724
-1,14,39,4 728
1,7,13,4 725
-1,4,6,4 725,724
1,14,44,4 728
1,8,31,4 727
-1,11,50,4 729
1,13,17,4 726
-1,1,54,4 730
-1,8,54,4 730
1,15,67,4 731,727
1,6,67,4 731
1,8,23,4 726
-1,9,10,4 724
-1,12,38,4 728
1,13,18,4 726
-1,5,32,4 727
-1,1,7,4 725
-1,11,66,4 731
-1,1,36,4 728
-1,11,42,4 729
1,11,42,4 728
-1,10,12,4 725
1,13,60,4 731
1,12,42,4 728
-1,13,12,4 725
1,11,16,4 725
-1,5,3,4 724
1,12,22,4 726
-1,12,30,4 727
-1,8,40,4 728
-1,3,27,4 726
-1,1,66,4 731
1,3,19,4 726
1,13,13,4 725
-1,4,13,4 725
-1,4,71,4 724,724
-1,8,50,4 729
-1,11,6,4 724
1,6,63,4 731
-1,5,7,4 724
-1,14,11,4 725
-1,10,9,4 724
-1,3,33,4 727
-1,12,42,4 729
-1,4,61,4 731
-1,9,14,4 725
1,11,46,4 728
-1,4,56,4 730,730
1,13,31,4 727
-1,13,16,4 725
-1,2,38,4 728
-1,12,34,4 727
1,2,38,4 728
1,3,25,4 727
-1,5,28,4 727
-1,6,5,4 724
-1,4,40,4 728,728
-1,4,69,4 731,731
-1,12,52,4 729
-1,6,31,4 727
-1,13,47,4 729
1,5,66,4 731
1,4,65,4 731,731
-1,3,44,4 728
1,8,15,4 725
1,3,31,4 727
1,13,67,4 731
-1,1,32,4 727
-1,6,35,4 728
1,8,19,4 726
-1,12,60,4 730
1,11,66,4 731
1,4,57,4 730
-1,11,46,4 729
-1,15,39,4 728,728
1,3,21,4 726
1,8,37,4 728
-1,3,11,4 725
-1,12,64,4 730
1,11,62,4 731
-1,13,36,4 728
1,3,18,4 726
1,5,17,4 726
1,3,15,4 725
1,2,16,4 725
-1,3,19,4 726
1,10,14,4 725
-1,13,32,4 727
-1,14,67,4 731
1,5,42,4 728
-1,13,14,4 725
1,5,13,4 725
1,5,60,4 731
-1,3,36,4 728
1,5,35,4 728
-1,15,25,4 727,727
-1,6,17,4 726
1,4,69,4 731,731
1,2,12,4 725
1,4,41,4 729,728
-1,7,10,4 724
-1,12,54,4 730
1,9,18,4 726
1,9,22,4 726
1,5,56,4 730
-1,15,11,4 725,725
1,10,57,4 730
1,1,70,4 731
1,14,70,4 731
1,2,20,4 726
-1,10,54,4 730
-1,5,10,4 724
-1,15,41,4 729,728
1,9,40,4 728
-1,13,2,4 724
1,14,54,4 730
1,11,64,4 731
-1,10,58,4 730
-1,12,62,4 730
1,7,68,4 731
1,9,10,4 725
1,12,58,4 730
1,4,55,4 730
1,5,11,4 725
1,2,32,4 727
-1,6,29,4 727
-1,12,58,4 730
1,9,26,4 726
-1,2,30,4 727
-1,7,7,4 724
-1,1,44,4 728
-1,1,65,4 731
-1,9,23,4 727
-1,15,2,4 724,724
1,13,68,4 731
-1,7,16,4 725
-1,4,8,4 725,724
1,11,4,4 724
1,4,51,4 729,729
-1,6,11,4 725
1,12,4,4 724
-1,9,37,4 728
1,2,46,4 728
-1,2,9,4 724
1,6,29,4 726
1,10,68,4 731
1,12,8,4 725
-1,11,16,4 725
-1,15,29,4 727,727
-1,9,27,4 727
1,6,25,4 726
-1,14,5,4 724
-1,4,4,4 724
1,14,46,4 728
-1,10,52,4 729
-1,1,48,4 729
-1,15,67,4 731,731
-1,14,9,4 724
1,14,50,4 729
1,6,35,4 728
-1,10,7,4 724
-1,8,55,4 730
1,15,23,4 726,729
1,10,64,4 731
1,11,8,4 725
-1,1,63,4 731
1,11,43,4 728
1,14,32,4 727
1,9,53,4 730
1,11,30,4 727
-1,15,63,4 730,730
-1,1,67,4 731
-1,1,41,4 728
1,2,50,4 729
-1,9,43,4 729
-1,7,62,4 730
-1,9,34,4 727
-1,8,51,4 729
1,2,28,4 726
1,11,57,4 730
1,5,36,4 728
1,14,24,4 726
-1,10,30,4 727
-1,14,10,4 724
-1,3,32,4 727
-1,4,60,4 731,730
-1,1,51,4 729
1,11,47,4 729
1,14,28,4 726
1,10,70,4 731
1,7,1,4 724
-1,14,3,4 724
-1,2,39,4 728
-1,8,63,4 730
1,3,24,4 727
1,7,16,4 725
-1,4,34,4 727,727
-1,3,2,4 724
-1,4,12,4 725,725
1,14,38,4 728
-1,4,68,4 731
1,7,58,4 730
-1,13,46,4 729
-1,8,67,4 731
-1,2,29,4 727
1,8,14,4 725
-1,6,63,4 730
-1,1,69,4 731
-1,4,16,4 725,725
-1,8,49,4 729
-1,4,26,4 727
1,8,18,4 726
-1,2,1,4 724
-1,3,66,4 731
-1,7,64,4 730
1,14,30,4 727
1,10,8,4 725
-1,2,15,4 725
1,3,20,4 726
1,10,52,4 729
1,2,1,4 724
1,8,36,4 728
1,11,23,4 726
-1,7,60,4 730
-1,3,10,4 725
-1,13,37,4 728
1,7,34,4 727
1,13,39,4 728
1,6,49,4 729
1,13,29,4 727
-1,8,71,4 724
-1,3,8,4 725
1,7,7,4 725
-1,6,30,4 727
-1,4,45,4 729,729
-1,13,62,4 730
-1,3,62,4 731
-1,13,40,4 728
-1,3,18,4 726
-1,13,33,4 727
1,7,30,4 727
1,14,34,4 727
-1,13,15,4 725
-1,10,28,4 727
-1,9,57,4 730
1,2,66,4 731
1,7,3,4 724
-1,2,31,4 727
-1,8,61,4 730
1,14,12,4 725
1,6,61,4 731
1,1,65,4 731
-1,4,36,4 728,728
1,9,56,4 730
1,7,22,4 726
-1,13,27,4 727
-1,14,72,4 724
1,5,57,4 730
1,12,51,4 729
-1,7,42,4 729
1,1,71,4 724
1,8,12,4 725
1,15,18,4 726,729
1,6,8,4 725
1,10,2,4 724
-1,5,37,4 728
1,13,51,4 729
1,7,54,4 730
-1,13,53,4 730
1,11,65,4 731
-1,12,63,4 730
-1,13,31,4 727
-1,14,40,4 728
1,12,63,4 731
-1,14,66,4 731
1,12,41,4 728
1,5,43,4 728
1,4,54,4 730,730
1,12,59,4 731
-1,2,25,4 726
1,1,24,4 727
1,1,61,4 730
-1,2,63,4 730
-1,4,32,4 727,727
-1,3,4,4 724
-1,9,21,4 726
-1,3,16,4 725
-1,14,62,4 730
1,12,45,4 728
1,5,47,4 729
-1,3,42,4 728
-1,14,52,4 729
-1,11,3,4 724
1,12,17,4 726
1,7,36,4 728
1,15,22,4 726,729
-1,2,19,4 726
1,12,18,4 726
1,12,49,4 729
1,1,12,4 725
1,1,69,4 731
-1,3,46,4 728
-1,3,60,4 731
1,4,50,4 729
-1,2,21,4 726
1,1,59,4 730
1,4,8,4 725,725
1,8,70,4 731
-1,6,3,4 724
-1,2,8,4 724
1,1,55,4 730
-1,14,28,4 727
1,12,69,4 731
-1,11,17,4 726
1,15,26,4 726,729
-1,8,17,4 726
1,1,49,4 729
-1,6,7,4 724
-1,7,68,4 731
1,1,45,4 729
1,1,37,4 728
1,3,34,4 727
-1,15,66,4 731,731
1,12,61,4 731
-1,14,42,4 729
1,6,34,4 727
1,1,41,4 729
-1,15,7,4 724,725
-1,8,9,4 724
1,1,63,4 730
1,15,8,4 725,729
1,11,41,4 728
1,11,9,4 725
1,13,35,4 728
-1,10,20,4 726
-1,14,58,4 730
-1,7,2,4 724
-1,5,55,4 730
1,10,55,4 730
1,6,24,4 726
-1,15,62,4 730,730
-1,11,11,4 725
1,12,65,4 731
-1,14,46,4 729
1,6,20,4 726
-1,6,62,4 730
1,6,50,4 729
-1,6,1,4 724
1,4,4,4 724
1,15,45,4 728,727
1,13,43,4 728
-1,11,36,4 728
1,15,24,4 726,729
1,6,19,4 726
1,6,32,4 727
1,8,68,4 731
1,3,26,4 727
1,10,71,4 724
-1,5,47,4 729
-1,12,21,4 726
-1,9,9,4 724
1,13,57,4 730
-1,11,20,4 726
1,6,44,4 728
1,6,11,4 725
1,14,39,4 728
1,7,59,4 731
-1,12,4,4 724
1,10,61,4 731
1,2,67,4 731
-1,9,56,4 730
1,4,1,4 724,724
1,14,63,4 731
1,6,2,4 724
1,12,46,4 728
1,10,43,4 728
1,8,7,4 725
1,15,49,4 729,727
-1,5,57,4 730
1,3,52,4 729
-1,7,65,4 731
1,14,29,4 727
1,14,31,4 727
-1,12,17,4 726
1,13,1,4 724
1,10,53,4 730
-1,6,50,4 729
-1,7,61,4 730
-1,3,38,4 728
1,5,6,4 725
1,3,44,4 729
-1,15,46,4 729,729
1,14,21,4 726
1,7,6,4 725
1,13,38,4 728
1,1,9,4 724
-1,5,61,4 730
1,14,67,4 731
-1,3,9,4 725
-1,6,42,4 729
1,3,48,4 729
1,6,6,4 725
-1,5,53,4 730
1,6,48,4 729
-1,7,71,4 724
1,7,2,4 724
-1,10,13,4 725
1,14,35,4 728
-1,10,29,4 727
-1,9,72,4 724
-1,5,71,4 724
-1,7,53,4 730
-1,8,60,4 730
1,14,13,4 725
-1,3,1,4 724
1,3,58,4 730
1,9,57,4 730
1,7,61,4 731
-1,6,68,4 731
-1,10,67,4 731
-1,12,6,4 724
1,15,55,4 730,727
1,4,16,4 725,725
-1,10,39,4 728
-1,2,72,4 724
1,14,42,4 728
-1,7,43,4 729
-1,13,7,4 724
1,10,37,4 728
1,11,36,4 728
1,5,25,4 726
-1,15,72,4 724,724
1,9,3,4 724
-1,2,54,4 730
-1,6,56,4 730
-1,4,23,4 727,727
1,7,55,4 730
1,3,50,4 729
1,10,59,4 731
-1,13,63,4 730
-1,2,6,4 724
-1,7,57,4 730
-1,6,52,4 729
-1,2,62,4 730
-1,3,5,4 725
-1,4,33,4 727
-1,15,30,4 727,727
-1,13,67,4 731
1,10,27,4 726
1,12,38,4 728
-1,7,69,4 731
-1,9,46,4 729
1,2,55,4 730
-1,3,43,4 728
1,7,37,4 728
1,4,27,4 727,726
-1,10,15,4 725
-1,15,68,4 731,731
1,1,13,4 725
1,14,6,4 725
1,10,23,4 726
1,10,45,4 728
-1,2,50,4 729
-1,3,47,4 729
1,9,51,4 729
1,7,49,4 729
-1,3,61,4 731
-1,10,11,4 725
1,10,69,4 731
-1,7,27,4 727
1,4,33,4 727
1,13,64,4 731
1,13,34,4 727
-1,10,21,4 726
1,11,12,4 725
1,3,72,4 724
-1,7,49,4 729
1,4,9,4 725
1,9,41,4 728
-1,6,72,4 724
1,6,17,4 726
-1,3,53,4 730
-1,13,56,4 730
-1,3,71,4 724
-1,15,64,4 730,730
-1,7,45,4 729
-1,2,46,4 728
-1,7,37,4 728
1,13,25,4 726
-1,5,42,4 729
1,1,44,4 729
1,4,71,4 724,724
-1,6,64,4 730
1,9,60,4 731
1,9,49,4 729
-1,3,45,4 728
1,7,53,4 730
-1,10,35,4 728
-1,14,43,4 729
-1,7,33,4 727
1,1,28,4 727
-1,7,55,4 730
1,1,40,4 728
1,1,15,4 725
1,1,62,4 730
1,1,5,4 724
1,14,19,4 726
-1,1,8,4 725
-1,3,49,4 729
1,15,9,4 725,729
1,1,19,4 726
1,11,26,4 726
-1,1,20,4 726
-1,14,57,4 730
1,12,12,4 725
-1,8,30,4 727
-1,8,16,4 725
1,1,32,4 727
1,1,50,4 729
-1,2,52,4 729
-1,10,31,4 727
-1,14,47,4 729
-1,8,12,4 725
-1,14,23,4 727
1,8,29,4 726
-1,8,22,4 726
1,15,12,4 725,729
1,2,61,4 730
-1,9,50,4 729
1,1,42,4 729
1,14,8,4 725
1,10,44,4 728
1,6,52,4 729
1,2,6,4 724
1,15,52,4 729,727
1,15,70,4 731,727
1,15,25,4 726,729
1,13,11,4 725
1,8,53,4 730
1,8,69,4 731
1,10,1,4 724
-1,14,35,4 728
1,12,30,4 727
1,8,56,4 730
-1,11,54,4 730
-1,8,58,4 730
-1,11,72,4 724
1,15,46,4 728,727
1,15,17,4 726,729
1,6,45,4 728
1,8,27,4 726
1,1,38,4 728
-1,14,31,4 727
1,12,34,4 727
1,4,3,4 724,724
-1,10,19,4 726
1,6,3,4 724
-1,5,26,4 727
1,14,62,4 731
1,15,63,4 731,727
-1,8,32,4 727
-1,5,56,4 730
1,12,26,4 726
1,8,45,4 728
1,5,68,4 731
-1,12,16,4 725
-1,3,23,4 726
-1,11,68,4 731
-1,1,9,4 725
-1,5,14,4 725
-1,9,66,4 731
1,2,71,4 724
1,6,59,4 731
-1,11,64,4 730
-1,13,6,4 724
-1,1,5,4 725
1,11,68,4 731
1,9,9,4 725
1,7,64,4 731
-1,14,15,4 725
1,8,55,4 730
1,6,55,4 730
-1,12,46,4 729
1,1,8,4 724
-1,9,4,4 724
-1,5,22,4 726
-1,11,25,4 727
1,6,7,4 725
-1,1,26,4 726
1,14,66,4 731
-1,8,36,4 728
1,8,51,4 729
-1,2,34,4 727
-1,5,52,4 729
-1,12,28,4 727
-1,1,57,4 730
-1,15,31,4 727,727
1,8,61,4 731
1,12,32,4 727
-1,14,37,4 728
-1,12,24,4 727
-1,5,70,4 731
-1,11,56,4 730
-1,4,65,4 731,731
1,13,50,4 729
1,3,59,4 730
1,7,60,4 731
1,13,28,4 726
1,1,21,4 726
-1,12,7,4 724
1,13,4,4 724
-1,12,36,4 728
1,13,8,4 725
-1,6,57,4 730
1,3,49,4 729
1,3,51,4 729
1,4,61,4 731
-1,5,1,4 724
-1,4,58,4 730,730
1,8,33,4 727
-1,11,52,4 729
-1,6,53,4 730
-1,4,54,4 730,730
-1,5,68,4 731
-1,15,19,4 726,726
1,5,39,4 728
1,13,2,4 724
1,8,49,4 729
-1,1,10,4 725
1,3,41,4 729
-1,12,44,4 729
-1,10,14,4 725
1,4,17,4 726,726
-1,5,18,4 726
-1,4,50,4 729
1,10,18,4 726
1,10,22,4 726
-1,13,10,4 724
1,6,71,4 724
-1,6,47,4 729
1,5,31,4 727
-1,15,21,4 726,726
1,3,55,4 730
1,8,71,4 724
-1,10,10,4 724
1,4,13,4 725
1,4,45,4 729,728
1,4,32,4 727,727
-1,2,36,4 728
1,1,4,4 724
-1,6,21,4 726
1,11,5,4 725
-1,12,50,4 729
1,10,10,4 725
-1,6,33,4 727
-1,15,15,4 725,725
-1,13,18,4 726
1,4,49,4 729,729
1,5,21,4 726
1,4,36,4 728,728
1,4,67,4 731,731
-1,10,62,4 730
-1,12,40,4 728
1,2,24,4 726
1,14,27,4 726
